customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,is_active,subscription_length_days
188092110,2023-02-25,2023-04-09,39,month,Yes,False,43.0
147615998,2023-02-25,2023-04-16,39,month,Yes,False,50.0
164751472,2023-02-25,2023-04-16,39,month,Yes,False,50.0
205215538,2023-02-25,2023-03-02,39,month,Yes,False,5.0
162962849,2023-02-26,2023-05-05,39,month,Yes,False,68.0
154229833,2023-02-26,2023-03-14,39,month,Yes,False,16.0
205338718,2023-02-26,2023-03-27,39,month,Yes,False,29.0
180798046,2023-02-27,,39,month,Yes,True,0.0
135298992,2023-02-27,2023-03-19,39,month,Yes,False,20.0
153141802,2023-02-27,2023-06-03,39,month,Yes,False,96.0
189149014,2023-02-27,2023-06-20,39,month,Yes,False,113.0
180438277,2023-02-27,2023-05-19,39,month,Yes,False,81.0
205471532,2023-02-27,2023-04-27,39,month,Yes,False,59.0
188065488,2023-02-27,2023-04-25,39,month,Yes,False,57.0
205387672,2023-02-27,2023-04-09,39,month,Yes,False,41.0
196251908,2023-02-27,2023-02-27,39,month,Yes,False,0.0
157884031,2023-02-27,2023-03-30,39,month,Yes,False,31.0
204571386,2023-02-27,2023-03-23,39,month,Yes,False,24.0
162909529,2023-02-27,2023-08-01,39,month,Yes,False,155.0
152043244,2023-02-28,,39,month,Yes,True,0.0
204567111,2023-02-28,,39,month,Yes,True,0.0
205487880,2023-02-28,,39,month,Yes,True,0.0
205489808,2023-02-28,,39,month,Yes,True,0.0
125828506,2023-02-28,2023-03-01,39,month,Yes,False,1.0
154701159,2023-02-28,2023-03-27,39,month,Yes,False,27.0
204865394,2023-02-28,2023-04-04,39,month,Yes,False,35.0
205044276,2023-02-28,2023-04-27,39,month,Yes,False,58.0
194873337,2023-02-28,2023-04-18,39,month,Yes,False,49.0
205492734,2023-02-28,2023-03-22,39,month,Yes,False,22.0
205548739,2023-03-01,,39,month,Yes,True,0.0
202228372,2023-03-01,,39,month,Yes,True,0.0
205034931,2023-03-01,2023-03-02,39,month,No,False,1.0
205129178,2023-03-01,2023-06-21,39,month,Yes,False,112.0
160114911,2023-03-01,2023-04-08,39,month,Yes,False,38.0
168200039,2023-03-01,2023-04-08,39,month,Yes,False,38.0
190622411,2023-03-01,2023-04-04,39,month,Yes,False,34.0
204528713,2023-03-01,2023-04-18,39,month,Yes,False,48.0
205573796,2023-03-01,2023-04-13,39,month,Yes,False,43.0
182009986,2023-03-01,2023-03-29,39,month,Yes,False,28.0
205606022,2023-03-01,2023-03-21,39,month,Yes,False,20.0
205580089,2023-03-01,2023-03-30,39,month,Yes,False,29.0
192949504,2023-03-01,2023-03-28,39,month,Yes,False,27.0
205658636,2023-03-02,,39,month,Yes,True,0.0
205615727,2023-03-02,2023-06-26,39,month,Yes,False,116.0
205448424,2023-03-02,2023-05-30,39,month,Yes,False,89.0
196009696,2023-03-02,2023-05-02,39,month,Yes,False,61.0
205026372,2023-03-02,2023-05-02,39,month,Yes,False,61.0
167165752,2023-03-02,2023-05-30,39,month,Yes,False,89.0
205664425,2023-03-02,2023-04-25,39,month,Yes,False,54.0
199179611,2023-03-02,2023-04-23,39,month,Yes,False,52.0
205660933,2023-03-02,2023-04-02,39,month,Yes,False,31.0
205660195,2023-03-02,2023-04-03,39,month,Yes,False,32.0
168598418,2023-03-02,2023-04-22,39,month,Yes,False,51.0
161182367,2023-03-02,2023-04-09,39,month,Yes,False,38.0
156943008,2023-03-02,2023-03-02,39,month,Yes,False,0.0
190657026,2023-03-02,2023-03-29,39,month,Yes,False,27.0
205700946,2023-03-03,,39,month,Yes,True,0.0
165807144,2023-03-03,,39,month,Yes,True,0.0
125635419,2023-03-03,2023-03-04,39,month,Yes,False,1.0
205707486,2023-03-03,2023-03-04,39,month,No,False,1.0
150663700,2023-03-03,2023-03-04,39,month,No,False,1.0
149157588,2023-03-03,2023-05-10,39,month,Yes,False,68.0
205686881,2023-03-03,2023-06-10,39,month,Yes,False,99.0
138347540,2023-03-03,2023-05-08,39,month,Yes,False,66.0
154344817,2023-03-03,2023-04-20,39,month,Yes,False,48.0
205530810,2023-03-03,2023-04-10,39,month,Yes,False,38.0
205731473,2023-03-03,2023-03-19,39,month,Yes,False,16.0
205692510,2023-03-04,,39,month,Yes,True,0.0
191670525,2023-03-04,2023-05-12,39,month,Yes,False,69.0
205492489,2023-03-04,2023-05-11,39,month,Yes,False,68.0
205026942,2023-03-04,2023-05-04,39,month,Yes,False,61.0
205768824,2023-03-04,2023-04-01,39,month,Yes,False,28.0
160824884,2023-03-04,2023-04-02,39,month,Yes,False,29.0
205742224,2023-03-04,2023-03-04,39,month,Yes,False,0.0
205804144,2023-03-05,2023-06-26,39,month,Yes,False,113.0
205703512,2023-03-05,2023-05-29,39,month,Yes,False,85.0
131181843,2023-03-05,2023-03-05,39,month,Yes,False,0.0
205713052,2023-03-06,,39,month,Yes,True,0.0
138121122,2023-03-06,,39,month,Yes,True,0.0
191326286,2023-03-06,,39,month,Yes,True,0.0
178838732,2023-03-06,,39,month,Yes,True,0.0
205871342,2023-03-06,,39,month,Yes,True,0.0
202160641,2023-03-06,2023-06-05,39,month,Yes,False,91.0
205786362,2023-03-06,2023-05-26,39,month,Yes,False,81.0
159798906,2023-03-06,2023-04-07,39,month,Yes,False,32.0
166276152,2023-03-06,2023-04-03,39,month,Yes,False,28.0
156353738,2023-03-06,2023-03-13,39,month,Yes,False,7.0
205864612,2023-03-06,2023-03-18,39,month,Yes,False,12.0
142757196,2023-03-07,2023-07-09,39,month,Yes,False,124.0
205971108,2023-03-07,2023-06-22,39,month,Yes,False,107.0
206001231,2023-03-07,2023-05-31,39,month,Yes,False,85.0
205878686,2023-03-07,2023-03-07,39,month,Yes,False,0.0
206052140,2023-03-08,,39,month,Yes,True,0.0
154082747,2023-03-08,2023-03-09,39,month,Yes,False,1.0
206017161,2023-03-08,2023-03-09,39,month,No,False,1.0
203152686,2023-03-08,2023-05-21,39,month,Yes,False,74.0
203320717,2023-03-08,2023-04-07,39,month,Yes,False,30.0
206076518,2023-03-09,,39,month,Yes,True,0.0
205881578,2023-03-09,2023-08-27,39,month,Yes,False,171.0
152513944,2023-03-09,2023-03-10,39,month,Yes,False,1.0
132371176,2023-03-09,2023-03-10,39,month,No,False,1.0
135092264,2023-03-09,2023-07-11,39,month,Yes,False,124.0
151297084,2023-03-09,2023-05-25,39,month,Yes,False,77.0
167010855,2023-03-09,2023-06-08,39,month,Yes,False,91.0
206122788,2023-03-09,2023-06-16,39,month,Yes,False,99.0
158439764,2023-03-09,2023-05-01,39,month,Yes,False,53.0
136723151,2023-03-09,2023-04-07,39,month,Yes,False,29.0
205875358,2023-03-09,2023-04-22,39,month,Yes,False,44.0
206082900,2023-03-09,2023-08-01,39,month,Yes,False,145.0
206139451,2023-03-10,,39,month,Yes,True,0.0
206196328,2023-03-10,,39,month,Yes,True,0.0
201122030,2023-03-10,2023-06-05,39,month,Yes,False,87.0
156218152,2023-03-10,2023-06-09,39,month,Yes,False,91.0
162718092,2023-03-10,2023-05-10,39,month,Yes,False,61.0
174606946,2023-03-10,2023-05-09,39,month,Yes,False,60.0
206159331,2023-03-10,2023-03-25,39,month,Yes,False,15.0
206272716,2023-03-11,,39,month,Yes,True,0.0
138104184,2023-03-11,2023-09-07,39,month,Yes,False,180.0
168264884,2023-03-11,2023-05-10,39,month,Yes,False,60.0
153200640,2023-03-11,2023-04-12,39,month,Yes,False,32.0
206251362,2023-03-11,2023-04-18,39,month,Yes,False,38.0
192386902,2023-03-11,2023-04-18,39,month,Yes,False,38.0
205851263,2023-03-11,2023-03-14,39,month,Yes,False,3.0
197873706,2023-03-12,2023-08-12,39,month,Yes,False,153.0
206284048,2023-03-12,2023-03-18,39,month,Yes,False,6.0
149761545,2023-03-12,2023-07-24,39,month,Yes,False,134.0
155010717,2023-03-13,2023-05-31,39,month,Yes,False,79.0
151407531,2023-03-13,2023-04-12,39,month,Yes,False,30.0
206407796,2023-03-13,2023-05-12,39,month,Yes,False,60.0
206247835,2023-03-13,2023-05-25,39,month,Yes,False,73.0
206382927,2023-03-13,2023-05-24,39,month,Yes,False,72.0
206147500,2023-03-13,2023-05-18,39,month,Yes,False,66.0
206330714,2023-03-13,2023-04-07,39,month,Yes,False,25.0
206121650,2023-03-13,2023-04-09,39,month,Yes,False,27.0
182504578,2023-03-13,2023-04-20,39,month,Yes,False,38.0
204362311,2023-03-13,2023-06-14,39,month,Yes,False,93.0
206504573,2023-03-14,,39,month,Yes,True,0.0
206490851,2023-03-14,,39,month,Yes,True,0.0
206468868,2023-03-14,,39,month,Yes,True,0.0
206316124,2023-03-14,,39,month,Yes,True,0.0
203404034,2023-03-14,2023-06-22,39,month,Yes,False,100.0
206284545,2023-03-14,2023-06-03,39,month,Yes,False,81.0
206470657,2023-03-14,2023-05-03,39,month,Yes,False,50.0
206458744,2023-03-14,2023-04-24,39,month,Yes,False,41.0
206122814,2023-03-14,2023-04-13,39,month,Yes,False,30.0
206549666,2023-03-15,,39,month,Yes,True,0.0
133623621,2023-03-15,,39,month,Yes,True,0.0
130982816,2023-03-15,,39,month,Yes,True,0.0
143776119,2023-03-15,2023-08-28,39,month,Yes,False,166.0
206542743,2023-03-15,2023-03-16,39,month,No,False,1.0
206158603,2023-03-15,2023-03-16,39,month,No,False,1.0
206548046,2023-03-15,2023-06-08,39,month,Yes,False,85.0
168464004,2023-03-15,2023-06-01,39,month,Yes,False,78.0
146330379,2023-03-15,2023-04-19,39,month,Yes,False,35.0
206006946,2023-03-15,2023-05-22,39,month,Yes,False,68.0
206531388,2023-03-15,2023-04-05,39,month,Yes,False,21.0
206512820,2023-03-15,2023-07-12,39,month,Yes,False,119.0
206501414,2023-03-16,,39,month,Yes,True,0.0
181175226,2023-03-16,2023-03-31,39,month,Yes,False,15.0
148758550,2023-03-17,,39,month,Yes,True,0.0
206682036,2023-03-17,,39,month,Yes,True,0.0
206149654,2023-03-17,,39,month,Yes,True,0.0
206653056,2023-03-17,,39,month,Yes,True,0.0
198466025,2023-03-17,,39,month,Yes,True,0.0
206685935,2023-03-17,2023-03-18,39,month,No,False,1.0
206659390,2023-03-17,2023-03-18,39,month,No,False,1.0
206550926,2023-03-17,2023-04-17,39,month,Yes,False,31.0
206673590,2023-03-17,2023-03-30,39,month,Yes,False,13.0
205593462,2023-03-17,2023-08-10,39,month,Yes,False,146.0
205889926,2023-03-18,,39,month,Yes,True,0.0
151713121,2023-03-18,,39,month,Yes,True,0.0
206759898,2023-03-18,2023-03-19,39,month,No,False,1.0
206750792,2023-03-18,2023-03-19,39,month,No,False,1.0
206742592,2023-03-18,2023-03-19,39,month,No,False,1.0
206700008,2023-03-18,2023-03-19,39,month,No,False,1.0
156170916,2023-03-18,2023-08-14,39,month,Yes,False,149.0
206607664,2023-03-18,2023-04-25,39,month,Yes,False,38.0
183332399,2023-03-19,,39,month,Yes,True,0.0
176705210,2023-03-19,2023-03-20,39,month,Yes,False,1.0
154901722,2023-03-19,2023-03-19,39,month,Yes,False,0.0
153438676,2023-03-19,2023-05-26,39,month,Yes,False,68.0
154901722,2023-03-19,2023-05-04,39,month,Yes,False,46.0
123768696,2023-03-19,2023-04-11,39,month,Yes,False,23.0
142976081,2023-03-19,2023-04-19,39,month,Yes,False,31.0
152223051,2023-03-20,,39,month,Yes,True,0.0
206865174,2023-03-20,,39,month,Yes,True,0.0
143327052,2023-03-20,,39,month,Yes,True,0.0
202270426,2023-03-20,2023-03-21,39,month,Yes,False,1.0
185602413,2023-03-20,2023-06-27,39,month,Yes,False,99.0
206679618,2023-03-20,2023-05-01,39,month,Yes,False,42.0
127561439,2023-03-20,2023-04-19,39,month,Yes,False,30.0
176705210,2023-03-20,2023-03-20,39,month,Yes,False,0.0
206693452,2023-03-21,,39,month,Yes,True,0.0
193499084,2023-03-21,,39,month,Yes,True,0.0
206995576,2023-03-21,2023-08-25,39,month,Yes,False,157.0
154783053,2023-03-21,2023-05-04,39,month,Yes,False,44.0
158349405,2023-03-21,2023-08-16,39,month,Yes,False,148.0
205554002,2023-03-21,2023-08-15,39,month,Yes,False,147.0
207045565,2023-03-22,,39,month,Yes,True,0.0
205483607,2023-03-22,,39,month,Yes,True,0.0
147662374,2023-03-22,,39,month,Yes,True,0.0
150652956,2023-03-22,2023-04-11,39,month,Yes,False,20.0
206527656,2023-03-22,2023-06-08,39,month,Yes,False,78.0
207041353,2023-03-22,2023-05-19,39,month,Yes,False,58.0
204448911,2023-03-22,2023-04-21,39,month,Yes,False,30.0
206951785,2023-03-22,2023-04-20,39,month,Yes,False,29.0
206892555,2023-03-22,2023-03-24,39,month,Yes,False,2.0
207051401,2023-03-23,,39,month,Yes,True,0.0
206904848,2023-03-23,,39,month,Yes,True,0.0
204598188,2023-03-23,2023-08-31,39,month,Yes,False,161.0
206447228,2023-03-23,2023-05-26,39,month,Yes,False,64.0
206190599,2023-03-23,2023-05-11,39,month,Yes,False,49.0
207014740,2023-03-23,2023-04-07,39,month,Yes,False,15.0
156762690,2023-03-23,2023-04-21,39,month,Yes,False,29.0
207116463,2023-03-23,2023-04-21,39,month,Yes,False,29.0
206555111,2023-03-23,2023-04-17,39,month,Yes,False,25.0
169543155,2023-03-23,2023-04-30,39,month,Yes,False,38.0
202270426,2023-03-23,2023-04-30,39,month,Yes,False,38.0
207005361,2023-03-23,2023-07-11,39,month,Yes,False,110.0
206105763,2023-03-24,,39,month,Yes,True,0.0
198968224,2023-03-24,,39,month,Yes,True,0.0
205342230,2023-03-24,,39,month,Yes,True,0.0
207224044,2023-03-24,,39,month,Yes,True,0.0
174232231,2023-03-24,,39,month,Yes,True,0.0
207017124,2023-03-24,2023-03-24,39,month,No,False,0.0
194006146,2023-03-24,2023-06-16,39,month,Yes,False,84.0
150509580,2023-03-24,2023-06-09,39,month,Yes,False,77.0
207120479,2023-03-24,2023-05-30,39,month,Yes,False,67.0
162069198,2023-03-24,2023-04-23,39,month,Yes,False,30.0
206742272,2023-03-24,2023-04-28,39,month,Yes,False,35.0
207433836,2023-03-25,,39,month,Yes,True,0.0
207382183,2023-03-25,,39,month,Yes,True,0.0
205051942,2023-03-25,,39,month,Yes,True,0.0
132631414,2023-03-25,2023-07-02,39,month,Yes,False,99.0
207529664,2023-03-25,2023-03-31,39,month,Yes,False,6.0
207022940,2023-03-25,2023-07-10,39,month,Yes,False,107.0
207388337,2023-03-25,2023-08-03,39,month,Yes,False,131.0
205883858,2023-03-26,,39,month,Yes,True,0.0
173711359,2023-03-26,2023-06-10,39,month,Yes,False,76.0
207078726,2023-03-26,2023-06-13,39,month,Yes,False,79.0
207415911,2023-03-26,2023-05-31,39,month,Yes,False,66.0
207391012,2023-03-26,2023-04-06,39,month,Yes,False,11.0
207699946,2023-03-26,2023-04-24,39,month,Yes,False,29.0
207665488,2023-03-26,2023-03-26,39,month,Yes,False,0.0
207742153,2023-03-26,2023-07-07,39,month,Yes,False,103.0
207288677,2023-03-27,,39,month,Yes,True,0.0
208151007,2023-03-27,,39,month,Yes,True,0.0
207218336,2023-03-27,,39,month,Yes,True,0.0
208105889,2023-03-27,,39,month,Yes,True,0.0
152221925,2023-03-27,2023-06-19,39,month,Yes,False,84.0
207090754,2023-03-27,2023-06-01,39,month,Yes,False,66.0
128283235,2023-03-27,2023-07-27,39,month,Yes,False,122.0
206686106,2023-03-27,2023-05-04,39,month,Yes,False,38.0
208090380,2023-03-27,2023-04-10,39,month,Yes,False,14.0
153281230,2023-03-27,2023-04-17,39,month,Yes,False,21.0
205049710,2023-03-27,2023-03-28,39,month,Yes,False,1.0
208618235,2023-03-28,,39,month,Yes,True,0.0
167713351,2023-03-28,,39,month,Yes,True,0.0
149975492,2023-03-28,,39,month,Yes,True,0.0
208286745,2023-03-28,,39,month,Yes,True,0.0
208473540,2023-03-28,2023-03-28,39,month,Yes,False,0.0
137721176,2023-03-28,2023-07-31,39,month,Yes,False,125.0
140062581,2023-03-28,2023-05-13,39,month,Yes,False,46.0
208488674,2023-03-28,2023-06-01,39,month,Yes,False,65.0
162752410,2023-03-28,2023-08-20,39,month,Yes,False,145.0
208598415,2023-03-28,2023-05-03,39,month,Yes,False,36.0
143427096,2023-03-28,2023-05-01,39,month,Yes,False,34.0
208480650,2023-03-28,2023-04-14,39,month,Yes,False,17.0
147000442,2023-03-29,,39,month,Yes,True,0.0
207062508,2023-03-29,,39,month,Yes,True,0.0
206862916,2023-03-29,,39,month,Yes,True,0.0
208706866,2023-03-29,,39,month,Yes,True,0.0
134719816,2023-03-29,2023-06-18,39,month,Yes,False,81.0
138548670,2023-03-29,2023-05-30,39,month,Yes,False,62.0
208745476,2023-03-29,2023-06-21,39,month,Yes,False,84.0
182584521,2023-03-29,2023-05-06,39,month,Yes,False,38.0
206463427,2023-03-29,2023-05-04,39,month,Yes,False,36.0
158947936,2023-03-29,2023-04-28,39,month,Yes,False,30.0
182737296,2023-03-29,2023-04-29,39,month,Yes,False,31.0
156550538,2023-03-30,,39,month,Yes,True,0.0
208897557,2023-03-30,,39,month,Yes,True,0.0
157484010,2023-03-30,,39,month,Yes,True,0.0
146450388,2023-03-30,2023-06-06,39,month,Yes,False,68.0
208610366,2023-03-30,2023-07-07,39,month,Yes,False,99.0
208913022,2023-03-30,2023-05-19,39,month,Yes,False,50.0
205813846,2023-03-30,2023-05-19,39,month,Yes,False,50.0
208762353,2023-03-30,2023-04-21,39,month,Yes,False,22.0
153099249,2023-03-30,2023-04-13,39,month,Yes,False,14.0
208734252,2023-03-30,2023-04-30,39,month,Yes,False,31.0
208320510,2023-03-31,,39,month,Yes,True,0.0
207229509,2023-03-31,2023-03-31,39,month,No,False,0.0
208492287,2023-03-31,2023-06-07,39,month,Yes,False,68.0
195047202,2023-03-31,2023-05-23,39,month,Yes,False,53.0
208890352,2023-03-31,2023-05-26,39,month,Yes,False,56.0
151282537,2023-03-31,2023-07-01,39,month,Yes,False,92.0
206625246,2023-04-01,,39,month,Yes,True,0.0
208748964,2023-04-01,,39,month,Yes,True,0.0
151904783,2023-04-01,,39,month,Yes,True,0.0
160351988,2023-04-01,2023-07-08,39,month,Yes,False,98.0
145622106,2023-04-01,2023-04-01,39,month,Yes,False,0.0
192475408,2023-04-01,2023-04-26,39,month,Yes,False,25.0
208597905,2023-04-02,,39,month,Yes,True,0.0
209469556,2023-04-02,2023-04-03,39,month,No,False,1.0
207183892,2023-04-02,2023-04-03,39,month,No,False,1.0
125980506,2023-04-02,2023-07-02,39,month,Yes,False,91.0
162635107,2023-04-02,2023-07-05,39,month,Yes,False,94.0
154655775,2023-04-02,2023-07-24,39,month,Yes,False,113.0
154911229,2023-04-03,,39,month,Yes,True,0.0
206812076,2023-04-03,,39,month,Yes,True,0.0
208490747,2023-04-03,,39,month,Yes,True,0.0
131761056,2023-04-03,,39,month,Yes,True,0.0
208115534,2023-04-03,2023-05-10,39,month,No,False,37.0
202126471,2023-04-03,2023-06-27,39,month,Yes,False,85.0
209738836,2023-04-03,2023-05-14,39,month,Yes,False,41.0
209470128,2023-04-03,2023-05-30,39,month,Yes,False,57.0
209745334,2023-04-03,2023-09-01,39,month,Yes,False,151.0
209751690,2023-04-04,,39,month,Yes,True,0.0
209730490,2023-04-04,2023-04-05,39,month,No,False,1.0
208115648,2023-04-04,2023-06-05,39,month,Yes,False,62.0
210087900,2023-04-04,2023-05-08,39,month,Yes,False,34.0
208890316,2023-04-04,2023-05-24,39,month,Yes,False,50.0
143706140,2023-04-04,2023-04-07,39,month,Yes,False,3.0
209950443,2023-04-04,2023-04-14,39,month,Yes,False,10.0
208892072,2023-04-04,2023-04-25,39,month,Yes,False,21.0
205767174,2023-04-04,2023-08-12,39,month,Yes,False,130.0
206676416,2023-04-04,2023-07-17,39,month,Yes,False,104.0
160676837,2023-04-05,,39,month,Yes,True,0.0
204274153,2023-04-05,,39,month,Yes,True,0.0
210327236,2023-04-05,2023-04-06,39,month,No,False,1.0
210326352,2023-04-05,2023-04-05,39,month,No,False,0.0
124155104,2023-04-05,2023-05-12,39,month,Yes,False,37.0
209517408,2023-04-05,2023-05-04,39,month,Yes,False,29.0
210432450,2023-04-05,2023-04-12,39,month,Yes,False,7.0
210138564,2023-04-06,,39,month,Yes,True,0.0
210617010,2023-04-06,2023-04-06,39,month,Yes,False,0.0
134894187,2023-04-06,2023-05-18,39,month,Yes,False,42.0
150643785,2023-04-06,2023-06-06,39,month,Yes,False,61.0
149986782,2023-04-06,2023-06-04,39,month,Yes,False,59.0
205463099,2023-04-06,2023-06-16,39,month,Yes,False,71.0
210565466,2023-04-06,2023-05-13,39,month,Yes,False,37.0
209072132,2023-04-07,,39,month,Yes,True,0.0
210388772,2023-04-07,,39,month,Yes,True,0.0
210617010,2023-04-07,2023-06-09,39,month,Yes,False,63.0
210694562,2023-04-07,2023-05-14,39,month,Yes,False,37.0
134833306,2023-04-07,2023-05-08,39,month,Yes,False,31.0
211220014,2023-04-08,,39,month,Yes,True,0.0
121571816,2023-04-08,,39,month,Yes,True,0.0
211216060,2023-04-08,,39,month,Yes,True,0.0
211114276,2023-04-08,,39,month,Yes,True,0.0
211224883,2023-04-08,2023-04-09,39,month,No,False,1.0
211212313,2023-04-08,2023-06-06,39,month,Yes,False,59.0
210135815,2023-04-08,2023-04-18,39,month,Yes,False,10.0
211381659,2023-04-09,,39,month,Yes,True,0.0
183363812,2023-04-09,,39,month,Yes,True,0.0
211289909,2023-04-09,,39,month,Yes,True,0.0
211266858,2023-04-09,2023-05-02,39,month,Yes,False,23.0
153163612,2023-04-09,2023-04-24,39,month,Yes,False,15.0
209505551,2023-04-09,2023-04-25,39,month,Yes,False,16.0
211389716,2023-04-10,,39,month,Yes,True,0.0
211636708,2023-04-10,,39,month,Yes,True,0.0
176884824,2023-04-10,,39,month,Yes,True,0.0
211352758,2023-04-10,,39,month,Yes,True,0.0
210814163,2023-04-10,,39,month,Yes,True,0.0
210893245,2023-04-10,,39,month,Yes,True,0.0
130967112,2023-04-10,,39,month,Yes,True,0.0
199116000,2023-04-10,,39,month,Yes,True,0.0
161182706,2023-04-10,2023-05-17,39,month,Yes,False,37.0
211576047,2023-04-11,,39,month,Yes,True,0.0
211897884,2023-04-11,,39,month,Yes,True,0.0
211661733,2023-04-11,,39,month,Yes,True,0.0
211561665,2023-04-11,,39,month,No,True,0.0
211911280,2023-04-11,2023-08-23,39,month,Yes,False,134.0
123946316,2023-04-11,2023-06-17,39,month,Yes,False,67.0
144469362,2023-04-11,2023-05-01,39,month,Yes,False,20.0
187268085,2023-04-11,2023-05-08,39,month,Yes,False,27.0
210088359,2023-04-11,2023-06-26,39,month,Yes,False,76.0
211906202,2023-04-11,2023-05-22,39,month,Yes,False,41.0
126391978,2023-04-11,2023-07-20,39,month,Yes,False,100.0
154753462,2023-04-12,,39,month,Yes,True,0.0
212049757,2023-04-12,,39,month,Yes,True,0.0
147015210,2023-04-12,,39,month,Yes,True,0.0
212057431,2023-04-12,2023-04-13,39,month,No,False,1.0
205734465,2023-04-12,2023-06-08,39,month,Yes,False,57.0
208772540,2023-04-12,2023-04-30,39,month,Yes,False,18.0
182357706,2023-04-12,2023-07-04,39,month,Yes,False,83.0
211333348,2023-04-12,2023-07-08,39,month,Yes,False,87.0
211334702,2023-04-12,2023-07-25,39,month,Yes,False,104.0
212129575,2023-04-13,,39,month,Yes,True,0.0
209733088,2023-04-13,,39,month,Yes,True,0.0
152792045,2023-04-13,2023-06-20,39,month,Yes,False,68.0
212163568,2023-04-13,2023-05-29,39,month,Yes,False,46.0
212260363,2023-04-13,2023-05-10,39,month,Yes,False,27.0
212164158,2023-04-13,2023-06-27,39,month,Yes,False,75.0
155604779,2023-04-13,2023-07-04,39,month,Yes,False,82.0
150421022,2023-04-13,2023-06-15,39,month,Yes,False,63.0
122616012,2023-04-13,2023-06-29,39,month,Yes,False,77.0
209356278,2023-04-14,,39,month,Yes,True,0.0
212604642,2023-04-14,,39,month,Yes,True,0.0
210730447,2023-04-14,,39,month,Yes,True,0.0
212388726,2023-04-14,,39,month,No,True,0.0
127793951,2023-04-14,2023-08-31,39,month,Yes,False,139.0
189715793,2023-04-14,2023-05-21,39,month,Yes,False,37.0
148369126,2023-04-15,,39,month,Yes,True,0.0
157503290,2023-04-15,2023-05-22,39,month,Yes,False,37.0
212712986,2023-04-15,2023-05-31,39,month,Yes,False,46.0
204512028,2023-04-15,2023-05-15,39,month,Yes,False,30.0
147066240,2023-04-15,2023-04-30,39,month,Yes,False,15.0
212759443,2023-04-16,2023-04-16,39,month,Yes,False,0.0
212042832,2023-04-17,,39,month,Yes,True,0.0
212113682,2023-04-17,,39,month,Yes,True,0.0
181175226,2023-04-17,,39,month,Yes,True,0.0
201817514,2023-04-17,2023-04-18,39,month,Yes,False,1.0
168698174,2023-04-17,2023-04-17,39,month,Yes,False,0.0
170512298,2023-04-17,2023-05-15,39,month,Yes,False,28.0
213181546,2023-04-17,2023-06-01,39,month,Yes,False,45.0
154535908,2023-04-17,2023-06-24,39,month,Yes,False,68.0
151540809,2023-04-17,2023-05-23,39,month,Yes,False,36.0
212334937,2023-04-17,2023-05-18,39,month,Yes,False,31.0
204766175,2023-04-17,2023-07-14,39,month,Yes,False,88.0
212055738,2023-04-17,2023-08-24,39,month,Yes,False,129.0
211907956,2023-04-18,,39,month,Yes,True,0.0
212759443,2023-04-18,,39,month,Yes,True,0.0
213182327,2023-04-18,,39,month,Yes,True,0.0
213442067,2023-04-18,,39,month,Yes,True,0.0
213427247,2023-04-18,,39,month,Yes,True,0.0
172476368,2023-04-18,2023-05-15,39,month,Yes,False,27.0
148900262,2023-04-18,2023-05-11,39,month,Yes,False,23.0
213450505,2023-04-18,2023-05-16,39,month,Yes,False,28.0
168261038,2023-04-18,2023-05-26,39,month,Yes,False,38.0
207018786,2023-04-18,2023-07-25,39,month,Yes,False,98.0
213781045,2023-04-19,,39,month,Yes,True,0.0
213785402,2023-04-19,2023-08-23,39,month,Yes,False,126.0
213689187,2023-04-19,2023-04-20,39,month,No,False,1.0
213413298,2023-04-19,2023-04-19,39,month,No,False,0.0
184458429,2023-04-19,2023-06-08,39,month,Yes,False,50.0
212190070,2023-04-19,2023-06-19,39,month,Yes,False,61.0
212737739,2023-04-19,2023-05-31,39,month,Yes,False,42.0
211904660,2023-04-20,,39,month,Yes,True,0.0
112792926,2023-04-20,,39,month,Yes,True,0.0
213914942,2023-04-20,,39,month,Yes,True,0.0
189220435,2023-04-20,2023-04-30,39,month,Yes,False,10.0
203237584,2023-04-20,2023-04-25,39,month,Yes,False,5.0
213179140,2023-04-20,2023-05-17,39,month,Yes,False,27.0
211629536,2023-04-20,2023-05-27,39,month,Yes,False,37.0
204953211,2023-04-20,2023-05-27,39,month,Yes,False,37.0
111394466,2023-04-20,2023-06-22,39,month,Yes,False,63.0
214107134,2023-04-21,,39,month,Yes,True,0.0
214105034,2023-04-21,,39,month,Yes,True,0.0
214124745,2023-04-21,2023-09-07,39,month,Yes,False,139.0
214107426,2023-04-21,2023-04-22,39,month,No,False,1.0
213980322,2023-04-21,2023-06-20,39,month,Yes,False,60.0
213434919,2023-04-21,2023-04-21,39,month,Yes,False,0.0
214129448,2023-04-21,2023-07-28,39,month,Yes,False,98.0
213944536,2023-04-21,2023-06-21,39,month,Yes,False,61.0
214052531,2023-04-21,2023-08-28,39,month,Yes,False,129.0
214196608,2023-04-22,,39,month,Yes,True,0.0
125299295,2023-04-22,2023-06-19,39,month,Yes,False,58.0
214199386,2023-04-22,2023-05-07,39,month,Yes,False,15.0
214191851,2023-04-22,2023-05-12,39,month,Yes,False,20.0
214174478,2023-04-22,2023-05-22,39,month,Yes,False,30.0
214264465,2023-04-23,,39,month,Yes,True,0.0
214261616,2023-04-23,,39,month,Yes,True,0.0
